Customer ID,Recency,Frequency,Monetary,Cluster,Segment
14697,217,2,188.60999999999999,3,New customer
14698,1,5,1217.27,0,Potential loyalists
14699,213,4,702.6,0,Potential loyalists
14700,31,5,3076.06,1,Loyal customers
14703,14,1,318.17,3,New customer
14704,10,11,1752.92,5,At risk
14705,198,1,179.0,3,New customer
14706,618,1,367.54,4,Lost customer
14707,435,2,139.2,4,Lost customer
14708,2,5,1793.22,5,At risk
14711,9,11,2839.62,1,Loyal customers
14712,28,4,1328.0700000000002,0,Potential loyalists
14714,23,4,906.24,0,Potential loyalists
14715,24,8,1825.45,5,At risk
14716,42,3,543.28,3,New customer
14717,732,1,81.3,4,Lost customer
14718,409,1,226.42,4,Lost customer
14719,1,5,1581.84,5,At risk
14720,5,3,663.81,3,New customer
14721,378,1,109.07,4,Lost customer
14722,146,3,489.52,3,New customer
14723,9,11,1803.06,5,At risk
14724,589,1,341.9,4,Lost customer
14725,24,4,1252.74,0,Potential loyalists
14726,654,1,116.5,4,Lost customer
14727,273,3,463.72999999999996,3,New customer
14728,412,1,190.58,4,Lost customer
14729,373,3,586.24,4,Lost customer
14730,0,8,1897.57,5,At risk
14731,46,3,380.02,3,New customer
14734,425,4,1056.42,0,Potential loyalists
14736,484,2,374.05,4,Lost customer
14737,3,4,3554.17,2,Champions
14738,42,9,1821.9,5,At risk
14740,196,11,4161.06,2,Champions
14741,11,7,1713.09,5,At risk
14742,434,1,579.85,4,Lost customer
14743,592,1,50.48,4,Lost customer
14746,405,4,593.5,4,Lost customer
14747,248,1,328.2,3,New customer
14748,28,10,2681.9,1,Loyal customers
14749,479,1,310.15,4,Lost customer
14750,735,1,112.03,4,Lost customer
14751,683,2,126.45,4,Lost customer
14752,43,1,389.64,3,New customer
14753,86,2,869.51,0,Potential loyalists
14754,44,6,1547.93,5,At risk
14756,14,3,2653.76,1,Loyal customers
14757,74,1,420.5,3,New customer
14758,144,7,2864.97,1,Loyal customers
14759,4,3,1625.97,5,At risk
14760,296,1,89.2,4,Lost customer
14761,58,3,447.92,3,New customer
14762,263,2,417.57,3,New customer
14764,46,1,278.3,3,New customer
14765,28,3,254.11,3,New customer
14767,473,1,382.81,4,Lost customer
14768,16,2,192.60000000000002,3,New customer
14770,231,8,3637.64,2,Champions
14771,620,2,594.62,4,Lost customer
14772,111,1,139.26,3,New customer
14773,592,1,140.55,4,Lost customer
14774,528,1,241.45,4,Lost customer
14775,57,3,1011.9,0,Potential loyalists
14777,403,1,307.56,4,Lost customer
14778,126,2,730.86,0,Potential loyalists
14779,280,3,386.15,3,New customer
14780,54,2,447.68,3,New customer
14782,319,1,200.10000000000002,4,Lost customer
14783,658,1,307.3,4,Lost customer
14784,25,3,449.93,3,New customer
14785,9,2,77.4,3,New customer
14786,549,1,90.96,4,Lost customer
14787,470,1,110.65,4,Lost customer
14788,6,3,1156.32,0,Potential loyalists
14789,28,1,197.64,3,New customer
14790,16,10,2526.62,1,Loyal customers
14791,606,1,303.63,4,Lost customer
14792,63,1,6.2,3,New customer
14793,20,2,625.9,3,New customer
14794,2,10,1953.9,5,At risk
14795,165,1,131.45000000000002,3,New customer
14797,506,1,300.31,4,Lost customer
14798,52,8,724.31,0,Potential loyalists
14799,50,2,338.15,3,New customer
14801,60,1,189.34,3,New customer
14802,437,2,1502.98,5,At risk
14803,161,3,845.55,0,Potential loyalists
14804,8,1,353.27,3,New customer
14805,14,7,1082.55,0,Potential loyalists
14806,74,2,303.43,3,New customer
14807,390,2,504.14,4,Lost customer
14808,39,8,2718.6,1,Loyal customers
14809,620,2,686.76,4,Lost customer
14811,386,1,170.5,4,Lost customer
14812,598,1,178.85,4,Lost customer
14813,369,4,888.91,0,Potential loyalists
14814,580,1,154.21,4,Lost customer
14815,36,2,778.5,0,Potential loyalists
14816,196,1,271.85,3,New customer
14817,199,7,3959.86,2,Champions
14818,73,6,1153.56,0,Potential loyalists
14819,63,4,456.41,3,New customer
14820,20,9,1274.76,0,Potential loyalists
14821,366,7,1230.15,0,Potential loyalists
14822,484,1,157.70000000000002,4,Lost customer
14823,179,3,321.43,3,New customer
14824,9,10,4022.9100000000003,2,Champions
14826,581,2,385.2,4,Lost customer
14829,28,7,1455.8700000000001,5,At risk
14830,52,1,188.88,3,New customer
14831,679,3,1676.57,5,At risk
14832,629,1,322.69,4,Lost customer
14833,498,1,94.8,4,Lost customer
14834,17,7,2206.16,5,At risk
14835,528,2,297.0,4,Lost customer
14836,9,3,102.44999999999999,3,New customer
14837,89,9,3460.32,1,Loyal customers
14838,422,2,769.9200000000001,0,Potential loyalists
14839,417,3,915.28,0,Potential loyalists
14840,267,2,362.71,3,New customer
14842,43,4,2824.69,1,Loyal customers
14843,436,1,211.79999999999998,4,Lost customer
14845,599,1,150.0,4,Lost customer
14846,426,1,437.4,4,Lost customer
14847,148,3,1348.95,0,Potential loyalists
14848,404,1,310.56,4,Lost customer
14850,311,7,1770.96,5,At risk
14851,22,3,829.4100000000001,0,Potential loyalists
14853,23,5,1376.87,0,Potential loyalists
14854,77,11,4303.06,2,Champions
14856,35,3,1290.53,0,Potential loyalists
14857,59,7,3651.851,2,Champions
14858,505,1,180.75,4,Lost customer
14859,12,5,1705.64,5,At risk
14860,18,1,170.32,3,New customer
14861,51,10,1380.73,0,Potential loyalists
14862,25,2,841.1999999999999,0,Potential loyalists
14863,28,1,266.76,3,New customer
14865,6,4,92.52000000000001,3,New customer
14869,8,6,2778.14,1,Loyal customers
14870,261,6,1838.95,5,At risk
14871,2,9,1228.17,0,Potential loyalists
14872,483,3,816.6,0,Potential loyalists
14873,209,2,854.13,0,Potential loyalists
14874,534,1,116.18,4,Lost customer
14875,107,3,2862.4,1,Loyal customers
14876,520,2,256.7,4,Lost customer
14877,417,2,425.85,4,Lost customer
14879,684,1,185.06,4,Lost customer
14880,76,3,690.59,3,New customer
14881,19,1,255.4,3,New customer
14883,18,6,761.59,0,Potential loyalists
14884,668,1,120.6,4,Lost customer
14885,131,3,1598.12,5,At risk
14886,252,1,364.8,3,New customer
14887,78,1,1862.0,5,At risk
14888,206,1,369.2,3,New customer
14889,335,1,135.9,4,Lost customer
14890,253,3,817.25,0,Potential loyalists
14891,147,4,1106.73,0,Potential loyalists
14892,690,1,202.35000000000002,4,Lost customer
14893,9,3,1809.6100000000001,5,At risk
14894,84,3,1492.81,5,At risk
14896,204,8,1826.0,5,At risk
14897,7,8,3140.54,1,Loyal customers
14899,394,1,1331.38,0,Potential loyalists
14900,521,1,13.919999999999998,4,Lost customer
14902,25,3,1035.6200000000001,0,Potential loyalists
14903,20,5,2795.33,1,Loyal customers
14904,1,4,1630.49,5,At risk
14905,157,8,1971.39,5,At risk
14906,444,1,68.44,4,Lost customer
14908,73,2,381.9,3,New customer
14909,436,3,1404.68,0,Potential loyalists
14910,2,4,434.35,3,New customer
14912,16,6,1889.25,5,At risk
14913,35,8,4073.13,2,Champions
14915,90,11,1811.25,5,At risk
14916,70,8,3042.95,1,Loyal customers
14917,596,2,1123.75,0,Potential loyalists
14919,538,1,359.35,4,Lost customer
14920,212,3,1607.17,5,At risk
14921,29,2,1316.07,0,Potential loyalists
14922,393,2,843.74,0,Potential loyalists
14923,50,1,749.1,0,Potential loyalists
14924,245,3,931.01,0,Potential loyalists
14926,381,2,359.4,4,Lost customer
14927,396,1,308.2,4,Lost customer
14928,627,1,223.91000000000003,4,Lost customer
14929,31,2,836.69,0,Potential loyalists
14931,4,5,1257.68,0,Potential loyalists
14932,365,2,666.13,0,Potential loyalists
14933,443,4,1770.0,5,At risk
14934,81,5,3503.5,1,Loyal customers
14935,296,2,2849.83,1,Loyal customers
14937,56,3,1621.88,5,At risk
14938,561,2,2322.43,5,At risk
14940,417,2,531.49,4,Lost customer
14941,578,1,182.1,4,Lost customer
14942,401,4,746.56,0,Potential loyalists
14943,662,1,107.62,4,Lost customer
14945,413,1,179.4,4,Lost customer
14946,13,1,100.9,3,New customer
14947,71,6,1049.79,0,Potential loyalists
14948,22,6,1101.97,0,Potential loyalists
14949,468,4,515.0,4,Lost customer
14950,18,1,371.2,3,New customer
14951,78,1,311.69,3,New customer
14953,24,4,971.32,0,Potential loyalists
14954,11,2,462.12,3,New customer
14955,732,1,163.77,4,Lost customer
14956,420,1,1325.0,0,Potential loyalists
14957,252,2,261.69,3,New customer
14958,146,6,941.99,0,Potential loyalists
14959,63,4,695.42,0,Potential loyalists
14960,7,2,221.27,3,New customer
14962,270,4,366.91,3,New customer
14964,246,1,206.21,3,New customer
14965,95,2,596.09,3,New customer
14966,14,6,1064.26,0,Potential loyalists
14967,49,6,1982.6100000000001,5,At risk
14968,29,2,501.24,3,New customer
14969,703,1,906.23,0,Potential loyalists
14971,34,3,1097.98,0,Potential loyalists
14972,127,2,145.07,3,New customer
14973,106,3,1314.45,0,Potential loyalists
14974,36,1,89.94,3,New customer
14975,56,2,472.39,3,New customer
14976,56,7,790.86,0,Potential loyalists
14977,725,1,31.929999999999996,4,Lost customer
14978,71,10,3112.19,1,Loyal customers
14979,734,1,429.66,4,Lost customer
14980,736,1,150.68,4,Lost customer
14981,245,2,372.92,3,New customer
14982,571,1,237.78,4,Lost customer
14983,688,1,183.20000000000002,4,Lost customer
14984,18,6,1260.51,0,Potential loyalists
14985,197,2,292.01,3,New customer
14986,375,2,563.1,4,Lost customer
14987,15,8,1550.6499999999999,5,At risk
14988,211,7,2038.65,5,At risk
14989,661,1,342.4,4,Lost customer
14990,611,2,304.17,4,Lost customer
14991,429,1,314.67,4,Lost customer
14992,441,1,210.5,4,Lost customer
14993,563,1,36.13,4,Lost customer
14994,381,5,946.72,0,Potential loyalists
14995,38,2,231.98000000000002,3,New customer
14996,480,2,442.28999999999996,4,Lost customer
14997,45,4,776.5999999999999,0,Potential loyalists
14998,169,4,753.18,0,Potential loyalists
14999,592,1,129.48000000000002,4,Lost customer
15000,47,1,490.52,3,New customer
15001,393,2,199.10999999999999,4,Lost customer
15002,115,9,4138.08,2,Champions
15003,472,6,1027.03,0,Potential loyalists
15004,146,1,1220.77,0,Potential loyalists
15006,50,2,757.78,0,Potential loyalists
15007,158,1,156.91,3,New customer
15008,479,2,360.0,4,Lost customer
15009,11,3,1259.43,0,Potential loyalists
15010,35,1,308.94,3,New customer
15011,395,2,416.6,4,Lost customer
15012,53,3,646.26,3,New customer
15013,487,10,1610.82,5,At risk
15014,42,2,257.67,3,New customer
15016,172,5,620.89,3,New customer
15017,33,1,125.58,3,New customer
15018,38,3,496.21000000000004,3,New customer
15019,266,1,252.81,3,New customer
15020,378,1,198.47,4,Lost customer
15022,11,5,1133.44,0,Potential loyalists
15025,32,2,979.79,0,Potential loyalists
15026,79,5,1048.8899999999999,0,Potential loyalists
15027,30,10,3195.6,1,Loyal customers
15028,7,6,962.94,0,Potential loyalists
15029,619,1,365.1,4,Lost customer
15030,71,8,1979.91,5,At risk
15033,4,10,2557.18,1,Loyal customers
15035,89,1,252.73000000000002,3,New customer
15036,71,3,429.56,3,New customer
15037,375,2,397.76,4,Lost customer
15038,58,9,1146.53,0,Potential loyalists
15040,541,1,7.49,4,Lost customer
15041,169,2,289.4,3,New customer
15042,198,2,315.45,3,New customer
15043,30,6,2870.3199999999997,1,Loyal customers
15045,151,2,735.66,0,Potential loyalists
15047,269,1,343.62,3,New customer
15048,64,4,381.0,3,New customer
15049,273,1,121.17000000000002,4,Lost customer
15050,24,5,4087.19,2,Champions
15051,22,9,3926.91,2,Champions
15052,318,1,207.73000000000002,4,Lost customer
15053,4,3,693.95,3,New customer
15054,11,2,302.1,3,New customer
15055,474,3,549.12,4,Lost customer
15056,519,1,113.64999999999999,4,Lost customer
15057,274,5,3255.96,1,Loyal customers
15060,7,4,294.25,3,New customer
15062,70,8,2585.62,1,Loyal customers
15063,212,1,370.79999999999995,3,New customer
15064,409,4,1254.41,0,Potential loyalists
15065,37,5,3326.86,1,Loyal customers
15066,52,1,893.59,0,Potential loyalists
15067,77,5,3862.88,2,Champions
15068,45,4,1174.9,0,Potential loyalists
15069,178,1,1109.53,0,Potential loyalists
15070,372,3,737.0500000000001,0,Potential loyalists
15071,93,4,1455.56,5,At risk
15072,478,1,187.51999999999998,4,Lost customer
15073,9,8,2788.02,1,Loyal customers
15074,104,3,1553.1299999999999,5,At risk
15075,77,1,773.03,0,Potential loyalists
15076,172,3,1447.74,5,At risk
15077,494,2,2428.08,1,Loyal customers
15079,212,11,3625.4,2,Champions
15080,427,2,546.25,4,Lost customer
15082,668,1,93.35000000000001,4,Lost customer
15083,256,1,88.2,4,Lost customer
15084,379,2,965.2,0,Potential loyalists
15085,729,1,347.54,4,Lost customer
15086,564,2,218.53,4,Lost customer
15087,281,1,306.94,3,New customer
15088,20,2,1160.07,0,Potential loyalists
15089,9,6,2420.84,1,Loyal customers
15090,307,1,381.32,3,New customer
15091,67,3,1046.6100000000001,0,Potential loyalists
15092,214,3,776.46,0,Potential loyalists
15094,462,2,83.0,4,Lost customer
15095,103,10,3141.64,1,Loyal customers
15096,42,1,219.39000000000001,3,New customer
15097,3,3,908.35,0,Potential loyalists
15099,83,1,410.48,3,New customer
15100,333,7,2193.8999999999996,5,At risk
15101,8,6,1477.94,5,At risk
15102,530,2,554.67,4,Lost customer
15103,30,2,703.36,0,Potential loyalists
15104,196,2,993.54,0,Potential loyalists
15105,17,9,3094.91,1,Loyal customers
15106,17,5,1422.52,5,At risk
15107,310,9,824.35,0,Potential loyalists
15108,141,4,1300.25,0,Potential loyalists
15109,245,3,983.1,0,Potential loyalists
15110,23,6,1505.8500000000001,5,At risk
15111,28,5,2442.37,1,Loyal customers
15112,610,1,209.4,4,Lost customer
15113,9,3,3509.43,1,Loyal customers
15115,17,2,531.85,3,New customer
15116,17,4,1352.75,0,Potential loyalists
15117,14,8,2485.9700000000003,1,Loyal customers
15118,133,1,244.8,3,New customer
15119,245,1,266.4,3,New customer
15120,133,1,358.82,3,New customer
15121,49,2,457.72,3,New customer
15122,113,11,4487.27,2,Champions
15123,6,5,4656.17,2,Champions
15124,22,4,450.82,3,New customer
15126,536,2,449.49,4,Lost customer
15127,65,2,711.5,0,Potential loyalists
15128,59,5,1783.68,5,At risk
15130,169,1,330.11,3,New customer
15131,394,1,80.28,4,Lost customer
15132,17,5,977.9300000000001,0,Potential loyalists
15133,127,5,1806.9,5,At risk
15134,14,10,1596.29,5,At risk
15135,238,2,305.68,3,New customer
15136,2,4,1286.7,0,Potential loyalists
15137,520,2,823.4,0,Potential loyalists
15138,393,1,502.52,4,Lost customer
15139,239,2,178.96,3,New customer
15140,51,8,3243.69,1,Loyal customers
15141,457,7,1388.47,0,Potential loyalists
15142,45,6,2619.92,1,Loyal customers
15143,225,2,563.63,3,New customer
15145,3,4,1194.73,0,Potential loyalists
15146,164,2,1327.16,0,Potential loyalists
15147,239,1,623.5,3,New customer
15148,10,1,301.29,3,New customer
15149,133,5,1554.6100000000001,5,At risk
15151,422,2,2085.61,5,At risk
15153,30,1,329.25,3,New customer
15154,74,3,1343.72,0,Potential loyalists
15155,382,1,383.96999999999997,4,Lost customer
15156,0,3,961.49,0,Potential loyalists
15157,3,5,2654.11,1,Loyal customers
15158,44,2,606.02,3,New customer
15160,356,4,589.27,3,New customer
15161,387,1,119.92,4,Lost customer
15162,730,1,312.9,4,Lost customer
15163,17,2,304.47,3,New customer
15164,68,9,2028.1100000000001,5,At risk
15165,372,1,487.75,4,Lost customer
15166,467,1,167.16,4,Lost customer
15167,320,5,1627.62,5,At risk
15168,25,1,106.56,3,New customer
15169,381,2,569.22,4,Lost customer
15170,406,1,81.15,4,Lost customer
15171,330,1,1289.5,0,Potential loyalists
15172,8,5,1624.05,5,At risk
15173,380,7,1494.6,5,At risk
15174,322,2,481.46,3,New customer
15175,71,1,224.14,3,New customer
15176,667,1,988.04,0,Potential loyalists
15177,425,1,948.93,0,Potential loyalists
15178,259,1,40.5,4,Lost customer
15180,366,3,816.9300000000001,0,Potential loyalists
15181,65,5,1200.2,0,Potential loyalists
15182,153,11,2998.952,1,Loyal customers
15183,547,3,639.93,4,Lost customer
15184,28,4,685.39,3,New customer
15185,69,1,310.62,3,New customer
15186,13,5,1403.2,0,Potential loyalists
15188,724,1,310.43,4,Lost customer
15190,433,1,834.4399999999999,0,Potential loyalists
15191,462,3,588.05,4,Lost customer
15192,119,5,1666.39,5,At risk
15193,60,1,499.32,3,New customer
15195,2,1,3861.0,2,Champions
15196,432,2,313.7,4,Lost customer
15197,10,6,1877.51,5,At risk
15198,91,5,571.35,3,New customer
15199,58,10,3122.4,1,Loyal customers
15200,494,1,549.05,4,Lost customer
15201,86,7,1842.95,5,At risk
15204,356,1,316.58,4,Lost customer
15205,84,2,653.24,3,New customer
15206,9,4,420.29999999999995,3,New customer
15207,415,3,683.9200000000001,0,Potential loyalists
15208,0,6,970.52,0,Potential loyalists
15209,729,1,178.98000000000002,4,Lost customer
15210,224,3,1176.19,0,Potential loyalists
15211,59,2,894.4100000000001,0,Potential loyalists
15212,240,2,208.28,3,New customer
15213,318,2,328.35,4,Lost customer
15214,1,8,1661.44,5,At risk
15215,46,7,2422.43,1,Loyal customers
15216,87,2,486.09,3,New customer
15217,562,1,426.24,4,Lost customer
15219,175,2,685.45,0,Potential loyalists
15220,51,6,1778.96,5,At risk
15221,365,4,2062.2000000000003,5,At risk
15222,318,11,3550.91,2,Champions
15223,225,5,1417.95,5,At risk
15224,357,5,871.36,0,Potential loyalists
15225,233,1,409.40000000000003,3,New customer
15226,310,1,154.41,4,Lost customer
15227,36,9,2488.4900000000002,1,Loyal customers
15229,585,1,160.5,4,Lost customer
15230,238,2,429.6,3,New customer
15231,620,1,250.26,4,Lost customer
15232,112,2,612.06,3,New customer
15233,400,1,59.400000000000006,4,Lost customer
15234,276,1,197.0,4,Lost customer
15236,298,1,321.05,3,New customer
15237,1,4,1412.32,5,At risk
15238,28,3,1071.99,0,Potential loyalists
15239,9,2,780.59,0,Potential loyalists
15241,66,11,3050.16,1,Loyal customers
15242,421,1,302.04,4,Lost customer
15243,73,2,927.2800000000001,0,Potential loyalists
15244,64,3,912.08,0,Potential loyalists
15245,133,8,4610.84,2,Champions
15246,237,3,780.4,0,Potential loyalists
15247,121,3,976.06,0,Potential loyalists
15248,410,3,1893.93,5,At risk
15250,640,1,60.0,4,Lost customer
15252,35,5,2103.41,5,At risk
15253,15,8,2055.09,5,At risk
15254,126,3,1088.35,0,Potential loyalists
15255,66,9,3706.02,2,Champions
15256,148,2,170.4,3,New customer
15257,282,2,685.9,0,Potential loyalists
15258,168,2,623.16,3,New customer
15259,512,4,1182.3799999999999,0,Potential loyalists
15261,134,4,1508.0,5,At risk
15262,323,3,418.82,3,New customer
15263,106,1,156.51,3,New customer
15264,63,2,848.4,0,Potential loyalists
15265,150,4,3345.64,1,Loyal customers
15266,337,5,852.21,0,Potential loyalists
15267,21,5,1717.36,5,At risk
15268,478,3,961.9000000000001,0,Potential loyalists
15269,23,3,1225.3600000000001,0,Potential loyalists
15272,56,6,2030.95,5,At risk
15273,599,1,228.96,4,Lost customer
15274,3,2,716.57,0,Potential loyalists
15275,37,1,615.14,3,New customer
15276,65,4,619.8,3,New customer
15277,46,2,476.34,3,New customer
15278,561,4,496.15999999999997,4,Lost customer
15279,354,5,1580.54,5,At risk
15280,171,3,397.52,3,New customer
15282,569,1,348.59,4,Lost customer
15283,389,3,148.33,4,Lost customer
15284,499,1,24.75,4,Lost customer
15285,407,1,94.92,4,Lost customer
15286,49,1,240.55,3,New customer
15287,21,5,856.03,0,Potential loyalists
15288,42,10,3715.38,2,Champions
15289,28,5,1593.09,5,At risk
15292,200,1,178.39,3,New customer
15293,665,1,247.5,4,Lost customer
15294,410,1,233.35,4,Lost customer
15295,653,1,207.04,4,Lost customer
15297,9,3,641.94,3,New customer
15300,63,1,496.44,3,New customer
15302,729,1,308.0,4,Lost customer
15303,289,3,1224.18,0,Potential loyalists
15304,60,9,796.4000000000001,0,Potential loyalists
15305,554,1,93.6,4,Lost customer
15306,63,9,3484.73,1,Loyal customers
15307,95,1,205.3,3,New customer
15308,273,1,310.47,3,New customer
15309,610,4,797.96,0,Potential loyalists
15310,478,1,1634.64,5,At risk
15313,109,1,52.0,3,New customer
15314,198,3,820.4499999999999,0,Potential loyalists
15315,63,2,570.5,3,New customer
15316,326,1,165.0,4,Lost customer
